CMS_REGION_LOCATION,Provider_State,Week_Ending,Residents_Weekly_Confirmed_COVID,Residents_Total_Confirmed_COVID_,Residents_Weekly_COVID_19_Deaths,Residents_Total_COVID_19_Deaths,Number_of_All_Beds,Staff_Weekly_Confirmed_COVID_19,Staff_Total_Confirmed_COVID_19,Staff_Weekly_COVID_19_Deaths,Staff_Total_COVID_19_Deaths,Summary_Category,State,Service_Category,Provider_ID,Distinct_Beneficiaries,Episode_or_Stay_Count,Total_Charge_Amount,Percent_Dual_Beneficiaries,Average_Age,Percent_Male_Beneficiaries,Percent_Female_Beneficiaries,Percent_White_Beneficiaries,Percent_Black_Beneficiaries,Percent_Asian_Pacific_Islander_B,Percent_Hispanic_Beneficiaries,Percent_American_Indian_or_Alask,Percent_Other_Unknown_Beneficiar,Average_HCC_Score,Total_Nursing_Minutes,CMS_REGION,myweek,ZZ_RES_CCases_CV19_PER_BEDS,ZZ_RES_Deaths_CV19_PER_BEDS,ZZ_RES_Death_CCases_CV19,ZZL_RES_CCases_CV19_PER_BEDS,ZZL_RES_Deaths_CV19_PER_BEDS,ZZL_RES_Death_CCases_CV19,Z_Percent_OTHER,Z_RES_TOT_Conf_CV19_OTHER,Z_RES_TOT_Conf_CV19_WHITE,Z_RES_TOT_Conf_CV19_BLACK,Z_RES_TOT_Conf_CV19_OTHER_BEDS,Z_RES_TOT_Conf_CV19_WHITE_BEDS,Z_RES_TOT_Conf_CV19_BLACK_BEDS,Z_RES_Conf_CV19_OTHER_BEDS_100,Z_RES_Conf_CV19_WHITE_BEDS_100,Z_RES_Conf_CV19_BLACK_BEDS_100,Z_RES_Conf_CV19_OTHER_BEDS_100_L,Z_RES_Conf_CV19_WHITE_BEDS_100_L,Z_RES_Conf_CV19_BLACK_BEDS_100_L,Z_RES_TOT_Death_CV19_OTHER,Z_RES_TOT_Death_CV19_WHITE,Z_RES_TOT_Death_CV19_BLACK,Z_RES_TOT_Death_CV19_OTHER_BEDS,Z_RES_TOT_Death_CV19_WHITE_BEDS,Z_RES_TOT_Death_CV19_BLACK_BEDS,Z_RES_Death_CV19_OTHER_BEDS_100,Z_RES_Death_CV19_WHITE_BEDS_100,Z_RES_Death_CV19_BLACK_BEDS_100,Z_RES_Death_CV19_OTHER_BED100_L,Z_RES_Death_CV19_WHITE_BED100_L,Z_RES_Death_CV19_BLACK_BED100_L,Percent_Black_Bene_20PerPlus
Boston,ME,9/6/2020,1,264,1,47,6614,2,193,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,36,3.991533112,0.710613849,5.617021277,1.384175396,-0.341626106,1.725801501,0.01,2.64,258.72,0,0.000399153,0.039117025,0,0.039915331,3.911702449,0,-3.22099479,1.363972688,0,0.47,46.06,0,7.11E-05,0.006964016,0,0.007106139,0.696401572,0,-4.946796292,-0.361828813,0,0
Boston,ME,9/13/2020,16,280,4,51,6614,8,201,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,37,4.233444209,0.771091624,5.490196078,1.443015896,-0.259948075,1.70296397,0.01,2.8,274.4,0,0.000423344,0.041487753,0,0.042334442,4.148775325,0,-3.16215429,1.422813188,0,0.51,49.98,0,7.71E-05,0.007556698,0,0.007710916,0.755669791,0,-4.865118261,-0.280150782,0,0
Boston,ME,9/20/2020,0,280,1,52,6614,2,203,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,38,4.233444209,0.786211067,5.384615385,1.443015896,-0.240529989,1.683545885,0.01,2.8,274.4,0,0.000423344,0.041487753,0,0.042334442,4.148775325,0,-3.16215429,1.422813188,0,0.52,50.96,0,7.86E-05,0.007704869,0,0.007862111,0.770486846,0,-4.845700175,-0.260732696,0,0
Boston,ME,9/27/2020,6,286,0,52,6614,7,210,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,39,4.324160871,0.786211067,5.5,1.464218103,-0.240529989,1.704748092,0.01,2.86,280.28,0,0.000432416,0.042376777,0,0.043241609,4.237677654,0,-3.140952083,1.444015396,0,0.52,50.96,0,7.86E-05,0.007704869,0,0.007862111,0.770486846,0,-4.845700175,-0.260732696,0,0
Boston,ME,10/4/2020,8,294,0,52,6614,2,212,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,40,4.44511642,0.786211067,5.653846154,1.49180606,-0.240529989,1.732336049,0.01,2.94,288.12,0,0.000444512,0.043562141,0,0.044451164,4.356214091,0,-3.113364126,1.471603353,0,0.52,50.96,0,7.86E-05,0.007704869,0,0.007862111,0.770486846,0,-4.845700175,-0.260732696,0,0
Boston,ME,10/11/2020,7,301,1,53,6614,4,216,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,41,4.550952525,0.801330511,5.679245283,1.515336557,-0.221481794,1.736818351,0.01,3.01,294.98,0,0.000455095,0.044599335,0,0.045509525,4.459933474,0,-3.089833629,1.49513385,0,0.53,51.94,0,8.01E-05,0.007853039,0,0.008013305,0.785303901,0,-4.82665198,-0.241684501,0,0
Boston,ME,10/18/2020,0,301,2,55,6614,4,220,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,42,4.550952525,0.831569398,5.472727273,1.515336557,-0.184440522,1.69977708,0.01,3.01,294.98,0,0.000455095,0.044599335,0,0.045509525,4.459933474,0,-3.089833629,1.49513385,0,0.55,53.9,0,8.32E-05,0.00814938,0,0.008315694,0.81493801,0,-4.789610708,-0.20464323,0,0
Boston,ME,10/25/2020,0,301,0,55,6614,5,225,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,43,4.550952525,0.831569398,5.472727273,1.515336557,-0.184440522,1.69977708,0.01,3.01,294.98,0,0.000455095,0.044599335,0,0.045509525,4.459933474,0,-3.089833629,1.49513385,0,0.55,53.9,0,8.32E-05,0.00814938,0,0.008315694,0.81493801,0,-4.789610708,-0.20464323,0,0
Boston,ME,11/1/2020,7,308,0,55,6614,6,231,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,44,4.65678863,0.831569398,5.6,1.538326075,-0.184440522,1.722766598,0.01,3.08,301.84,0,0.000465679,0.045636529,0,0.046567886,4.563652858,0,-3.066844111,1.518123368,0,0.55,53.9,0,8.32E-05,0.00814938,0,0.008315694,0.81493801,0,-4.789610708,-0.20464323,0,0
Boston,ME,11/8/2020,-5.949275362,321.5042324,-0.615942029,58.51455769,6614.695499,-4.163043478,237.3698191,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,45,4.860454006,0.884614533,5.494431558,1.58113185,-0.122603285,1.703735135,0.01,3.215042324,315.0741477,0,0.000486045,0.047632449,0,0.04860454,4.763244926,0,-3.024038336,1.560929143,0,0.585145577,57.34426653,0,8.85E-05,0.008669222,0,0.008846145,0.866922242,0,-4.727773471,-0.142805992,0,0
Boston,ME,11/15/2020,-7.451884058,333.4206076,-0.848550725,61.31001281,6615.241729,-5.266086957,243.3794219,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,46,5.040187817,0.926799282,5.438273332,1.617443347,-0.076018262,1.693461608,0.01,3.334206076,326.7521955,0,0.000504019,0.049393841,0,0.050401878,4.93938406,0,-2.987726839,1.597240639,0,0.613100128,60.08381256,0,9.27E-05,0.009082633,0,0.009267993,0.908263296,0,-4.681188448,-0.096220969,0,0
Boston,ME,11/22/2020,-8.954492754,344.2196023,-1.08115942,63.67361438,6615.688949,-6.369130435,249.1504916,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,47,5.203080207,0.962463847,5.406000674,1.649250798,-0.038258775,1.687509573,0.01,3.442196023,337.3352102,0,0.000520308,0.050990186,0,0.052030802,5.099018603,0,-2.955919388,1.62904809,0,0.636736144,62.4001421,0,9.62E-05,0.009432146,0,0.009624639,0.94321457,0,-4.643428961,-0.058461482,0,0
Boston,ME,11/29/2020,-10.45710145,354.2322922,-1.313768116,65.7778684,6616.070498,-7.472173913,254.7636061,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,48,5.354119069,0.994213535,5.385280806,1.677866184,-0.005803271,1.683669455,0.01,3.542322922,347.1476463,0,0.000535412,0.052470367,0,0.053541191,5.247036688,0,-2.927304002,1.657663477,0,0.657778684,64.46231103,0,9.94E-05,0.009743293,0,0.009942135,0.974329265,0,-4.610973457,-0.026005978,0,0
Boston,ME,12/6/2020,-11.95971014,363.6916566,-1.546376812,67.72637249,6616.408485,-8.575217391,260.2721237,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,49,5.496813829,1.023612322,5.370015301,1.704168621,0.023337863,1.680830758,0.01,3.636916566,356.4178235,0,0.000549681,0.053868776,0,0.054968138,5.386877552,0,-2.901001565,1.683965913,0,0.677263725,66.37184504,0,0.000102361,0.010031401,0,0.010236123,1.003140075,0,-4.581832323,0.003135155,0,0
Boston,ME,12/13/2020,-13.46231884,372.7616439,-1.778985507,69.58134173,6616.717579,-9.67826087,265.7113777,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,50,5.63363389,1.051599088,5.357206899,1.728754685,0.050311947,1.678442738,0.01,3.727616439,365.306411,0,0.000563363,0.055209612,0,0.056336339,5.520961212,0,-2.876415501,1.708551978,0,0.695813417,68.18971489,0,0.00010516,0.010305671,0,0.010515991,1.030567107,0,-4.554858239,0.03010924,0,0
Boston,ME,12/20/2020,-14.96492754,381.5576252,-2.011594203,71.38013906,6617.007508,-10.78130435,271.1047659,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,51,5.766316946,1.078737465,5.345431239,1.752033566,0.075791344,1.676242222,0.01,3.815576252,373.9264727,0,0.000576632,0.056509906,0,0.05766317,5.650990607,0,-2.85313662,1.731830858,0,0.713801391,69.95253628,0,0.000107874,0.010571627,0,0.010787375,1.057162716,0,-4.529378842,0.055588636,0,0
Boston,ME,12/27/2020,-16.46753623,390.1607875,-2.244202899,73.14520263,6617.284724,-11.88434783,276.467782,0,0,STATE,ME,SNF,STATE,9902,12071,185965415,0.37,80,0.39,0.61,0.98,0,0,0,0,0.01,2.23,NA,CMS Region 01,52,5.896085838,1.105365806,5.334058468,1.774288713,0.100176326,1.674112387,0.01,3.901607875,382.3575717,0,0.000589609,0.057781641,0,0.058960858,5.778164121,0,-2.830881473,1.754086006,0,0.731452026,71.68229858,0,0.000110537,0.010832585,0,0.011053658,1.08325849,0,-4.50499386,0.079973619,0,0
Chicago,MI,5/24/2020,2708,2708,997,997,41643,1950,1950,23,23,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,21,6.502893644,2.394159883,2.716148445,1.872247254,0.87303239,0.999214864,0.04,108.32,2166.4,433.28,0.002601158,0.052023149,0.01040463,0.260115746,5.202314915,1.040462983,-1.346628571,1.649103703,0.03966579,39.88,797.6,159.52,0.000957664,0.019153279,0.003830656,0.095766395,1.915327906,0.383065581,-2.345843435,0.649888838,-0.959549074,0
Chicago,MI,5/31/2020,470,3178,231,1228,43384,392,2342,7,30,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,22,7.32528121,2.830536603,2.587947883,1.991331545,1.040466306,0.950865238,0.04,127.12,2542.4,508.48,0.002930113,0.05860225,0.01172045,0.293011248,5.860224968,1.172044994,-1.22754428,1.768187993,0.158750081,49.12,982.4,196.48,0.001132215,0.022644293,0.004528859,0.113221464,2.264429283,0.452885857,-2.178409519,0.817322755,-0.792115158,0
Chicago,MI,6/7/2020,147,3325,71,1299,43442,159,2501,1,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,23,7.653883339,2.990193822,2.559661278,2.035213145,1.095338209,0.939874936,0.04,133,2660,532,0.003061553,0.061231067,0.012246213,0.306155334,6.123106671,1.224621334,-1.18366268,1.812069594,0.202631681,51.96,1039.2,207.84,0.001196078,0.023921551,0.00478431,0.119607753,2.392155057,0.478431012,-2.123537616,0.872194657,-0.737243255,0
Chicago,MI,6/14/2020,58,3383,42,1341,39715,61,2562,0,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,24,8.518192119,3.376557976,2.522744221,2.142204126,1.21685684,0.925347286,0.04,135.32,2706.4,541.28,0.003407277,0.068145537,0.013629107,0.340727685,6.814553695,1.362910739,-1.076671699,1.919060574,0.309622662,53.64,1072.8,214.56,0.001350623,0.027012464,0.005402493,0.135062319,2.701246381,0.540249276,-2.002018985,0.993713289,-0.615724624,0
Chicago,MI,6/21/2020,44,3427,27,1368,39783,69,2631,0,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,25,8.61423221,3.438654702,2.505116959,2.153415744,1.23508032,0.918335424,0.04,137.08,2741.6,548.32,0.003445693,0.068913858,0.013782772,0.344569288,6.891385768,1.378277154,-1.065460081,1.930272192,0.32083428,54.72,1094.4,218.88,0.001375462,0.027509238,0.005501848,0.137546188,2.750923761,0.550184752,-1.983795505,1.011936769,-0.597501144,0
Chicago,MI,6/28/2020,44,3471,76,1444,39763,75,2706,0,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,26,8.729220632,3.631516737,2.403739612,2.166676091,1.289650395,0.877025696,0.04,138.84,2776.8,555.36,0.003491688,0.069833765,0.013966753,0.349168825,6.983376506,1.396675301,-1.052199734,1.94353254,0.334094628,57.76,1155.2,231.04,0.001452607,0.029052134,0.005810427,0.14526067,2.905213389,0.581042678,-1.92922543,1.066506844,-0.542931069,0
Chicago,MI,7/5/2020,73,3544,28,1472,39747,153,2859,0,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,27,8.916396206,3.703424158,2.407608696,2.187891852,1.30925784,0.878634012,0.04,141.76,2835.2,567.04,0.003566559,0.07133117,0.014266234,0.356655848,7.133116965,1.426623393,-1.030983973,1.964748301,0.355310388,58.88,1177.6,235.52,0.00148137,0.029627393,0.005925479,0.148136966,2.962739326,0.592547865,-1.909617985,1.086114288,-0.523323624,0
Chicago,MI,7/12/2020,102,3646,18,1490,39701,211,3070,0,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,28,9.183647767,3.753054079,2.446979866,2.217424486,1.32256993,0.894854556,0.04,145.84,2916.8,583.36,0.003673459,0.073469182,0.014693836,0.367345911,7.346918214,1.469383643,-1.001451339,1.994280935,0.384843022,59.6,1192,238.4,0.001501222,0.030024433,0.006004887,0.150122163,3.002443263,0.600488653,-1.896305895,1.099426378,-0.510011534,0
Chicago,MI,7/19/2020,71,3717,9,1499,39796,246,3316,0,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,29,9.340134687,3.766710222,2.479653102,2.234320673,1.326202,0.908118672,0.04,148.68,2973.6,594.72,0.003736054,0.074721078,0.014944216,0.373605388,7.47210775,1.49442155,-0.984555152,2.011177121,0.401739209,59.96,1199.2,239.84,0.001506684,0.030133682,0.006026736,0.150668409,3.013368178,0.602673636,-1.892673824,1.103058449,-0.506379463,0
Chicago,MI,7/26/2020,115,3832,8,1507,39871,224,3540,0,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,30,9.61099546,3.779689499,2.542800265,2.262907804,1.329641863,0.933265941,0.04,153.28,3065.6,613.12,0.003844398,0.076887964,0.015377593,0.384439818,7.688796368,1.537759274,-0.955968021,2.039764252,0.43032634,60.28,1205.6,241.12,0.001511876,0.030237516,0.006047503,0.15118758,3.023751599,0.60475032,-1.889233962,1.106498312,-0.502939601,0
Chicago,MI,8/2/2020,90,3922,12,1519,39618,190,3730,0,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,31,9.899540613,3.834115806,2.581961817,2.292488353,1.343938849,0.948549504,0.04,156.88,3137.6,627.52,0.003959816,0.079196325,0.015839265,0.395981625,7.91963249,1.583926498,-0.926387472,2.069344802,0.45990689,60.76,1215.2,243.04,0.001533646,0.030672926,0.006134585,0.153364632,3.067292645,0.613458529,-1.874936976,1.120795298,-0.488642615,0
Chicago,MI,8/9/2020,85,4007,17,1536,39739,179,3909,0,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,32,10.08329349,3.865220564,2.608723958,2.310879944,1.352018748,0.958861197,0.04,160.28,3205.6,641.12,0.004033317,0.080666348,0.01613327,0.40333174,8.066634792,1.613326958,-0.90799588,2.087736393,0.478298481,61.44,1228.8,245.76,0.001546088,0.030921765,0.006184353,0.154608823,3.092176451,0.61843529,-1.866857077,1.128875196,-0.480562716,0
Chicago,MI,8/16/2020,40,4047,7,1543,39846,153,4062,0,31,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,33,10.15660292,3.872408774,2.622812703,2.318124028,1.353876736,0.964247293,0.04,161.88,3237.6,647.52,0.004062641,0.081252823,0.016250565,0.406264117,8.125282337,1.625056467,-0.900751797,2.094980477,0.485542564,61.72,1234.4,246.88,0.001548964,0.03097927,0.006195854,0.154896351,3.097927019,0.619585404,-1.864999089,1.130733184,-0.478704728,0
Chicago,MI,8/23/2020,54,4101,10,1553,39987,106,4168,1,32,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,34,10.25583315,3.883762223,2.640695428,2.327846631,1.356804329,0.971042302,0.04,164.04,3280.8,656.16,0.004102333,0.082046665,0.016409333,0.410233326,8.204666517,1.640933303,-0.891029194,2.10470308,0.495265167,62.12,1242.4,248.48,0.001553505,0.031070098,0.00621402,0.155350489,3.107009778,0.621401956,-1.862071496,1.133660778,-0.475777135,0
Chicago,MI,8/30/2020,61,4162,5,1558,40007,129,4297,0,32,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,35,10.40317944,3.894318494,2.671373556,2.342111475,1.359518695,0.982592781,0.04,166.48,3329.6,665.92,0.004161272,0.083225436,0.016645087,0.416127178,8.322543555,1.664508711,-0.87676435,2.118967924,0.509530011,62.32,1246.4,249.28,0.001557727,0.031154548,0.00623091,0.15577274,3.115454795,0.623090959,-1.85935713,1.136375143,-0.473062769,0
Chicago,MI,9/6/2020,63,4225,2,1560,39799,116,4413,0,32,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,36,10.61584462,3.919696475,2.708333333,2.362347661,1.366014221,0.99633344,0.04,169,3380,676,0.004246338,0.084926757,0.016985351,0.424633785,8.492675695,1.698535139,-0.856528164,2.139204109,0.529766197,62.4,1248,249.6,0.001567879,0.031357572,0.006271514,0.156787859,3.13575718,0.627151436,-1.852861604,1.14287067,-0.466567243,0
Chicago,MI,9/13/2020,36,4261,1,1561,39795,103,4516,0,32,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,37,10.7073753,3.922603342,2.729660474,2.370932784,1.366755551,1.004177233,0.04,170.44,3408.8,681.76,0.00428295,0.085659002,0.017131801,0.428295012,8.565900239,1.713180048,-0.847943041,2.147789233,0.538351321,62.44,1248.8,249.76,0.001569041,0.031380827,0.006276165,0.156904134,3.138082674,0.627616535,-1.852120274,1.143612,-0.465825912,0
Chicago,MI,9/20/2020,86,4347,6,1567,40182,132,4648,0,32,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,38,10.81827684,3.89975611,2.774090619,2.381237004,1.360914015,1.020322989,0.04,173.88,3477.6,695.52,0.004327311,0.086546215,0.017309243,0.432731074,8.654621472,1.730924295,-0.837638821,2.158093453,0.54865554,62.68,1253.6,250.72,0.001559902,0.031198049,0.00623961,0.155990244,3.119804888,0.623960978,-1.85796181,1.137770464,-0.471667449,0
Chicago,MI,9/27/2020,123,4470,14,1581,40037,169,4817,4,36,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,39,11.16467268,3.948847316,2.827324478,2.412754568,1.373423718,1.03933085,0.04,178.8,3576,715.2,0.004465869,0.089317381,0.017863476,0.446586907,8.931738142,1.786347628,-0.806121257,2.189611017,0.580173104,63.24,1264.8,252.96,0.001579539,0.031590779,0.006318156,0.157953893,3.159077853,0.631815571,-1.845452107,1.150280166,-0.459157746,0
Chicago,MI,10/4/2020,100,4570,24,1605,39847,183,5000,0,36,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,40,11.46886842,4.027906743,2.847352025,2.439636271,1.393246823,1.046389448,0.04,182.8,3656,731.2,0.004587547,0.091750947,0.01835019,0.458754737,9.175094737,1.835018948,-0.779239554,2.21649272,0.607054807,64.2,1284,256.8,0.001611163,0.032223254,0.006444651,0.16111627,3.222325395,0.644465079,-1.825629002,1.170103271,-0.439334641,0
Chicago,MI,10/11/2020,129,4699,31,1636,39850,165,5165,0,36,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,41,11.79171895,4.105395232,2.872249389,2.467397501,1.412302019,1.055095482,0.04,187.96,3759.2,751.84,0.004716688,0.094333752,0.01886675,0.471668758,9.433375157,1.886675031,-0.751478324,2.24425395,0.634816037,65.44,1308.8,261.76,0.001642158,0.032843162,0.006568632,0.164215809,3.284316186,0.656863237,-1.806573806,1.189158468,-0.420279445,0
Chicago,MI,10/18/2020,215,4914,34,1670,39980,262,5427,0,36,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,42,12.29114557,4.177088544,2.94251497,2.508879131,1.429614483,1.079264648,0.04,196.56,3931.2,786.24,0.004916458,0.098329165,0.019665833,0.491645823,9.832916458,1.966583292,-0.709996694,2.28573558,0.676297667,66.8,1336,267.2,0.001670835,0.033416708,0.006683342,0.167083542,3.341670835,0.668334167,-1.789261342,1.206470932,-0.40296698,0
Chicago,MI,10/25/2020,242,5156,30,1700,39894,274,5701,0,36,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,43,12.92424926,4.261292425,3.032941177,2.559105334,1.4495725,1.109532834,0.04,206.24,4124.8,824.96,0.0051697,0.103393994,0.020678799,0.51696997,10.33939941,2.067879882,-0.65977049,2.335961783,0.726523871,68,1360,272,0.001704517,0.034090339,0.006818068,0.170451697,3.40903394,0.681806788,-1.769303324,1.226428949,-0.383008963,0
Chicago,MI,11/1/2020,293,5449,82,1782,40099,350,6051,0,36,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,44,13.58886755,4.444001097,3.057800225,2.609250895,1.491555119,1.117695777,0.04,217.96,4359.2,871.84,0.005435547,0.10871094,0.021742188,0.543554702,10.87109404,2.174218808,-0.60962493,2.386107344,0.776669432,71.28,1425.6,285.12,0.0017776,0.035552009,0.007110402,0.177760044,3.555200878,0.711040176,-1.727320706,1.268411567,-0.341026345,0
Chicago,MI,11/8/2020,-82.18115942,5336.68532,-75.10869565,1780.791557,39725.79336,59.26086957,6088.389381,-1.97826087,36.32246377,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,45,13.43380426,4.482708603,2.996805157,2.597774236,1.500227463,1.097546773,0.04,213.4674128,4269.348256,853.8696512,0.005373522,0.107470434,0.021494087,0.53735217,10.74704341,2.149408681,-0.621101589,2.374630685,0.765192772,71.23166227,1424.633245,284.9266491,0.001793083,0.035861669,0.007172334,0.179308344,3.586166883,0.717233377,-1.718648362,1.277083911,-0.332354001,0
Chicago,MI,11/15/2020,-106.9189855,5329.923896,-87.0573913,1791.082912,39490.13566,43.83173913,6178.931997,-2.256521739,36.6615942,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,46,13.49684879,4.535519775,2.975810813,2.602456235,1.511939691,1.090516544,0.04,213.1969559,4263.939117,852.7878234,0.00539874,0.10797479,0.021594958,0.539873952,10.79747903,2.159495806,-0.61641959,2.379312684,0.769874771,71.64331649,1432.86633,286.5732659,0.001814208,0.036284158,0.007256832,0.181420791,3.62841582,0.725683164,-1.706936134,1.28879614,-0.320641773,0
Chicago,MI,11/22/2020,-131.6568116,5373.696116,-99.00608696,1806.865457,39329.69815,28.4026087,6300.011038,-2.534782609,37.00072464,STATE,MI,SNF,STATE,70432,89342,1454710390,0.34,78,0.39,0.61,0.8,0.16,0.01,0.02,0,0.01,2.72,NA,CMS Region 05,47,13.66320203,4.594150328,2.974043306,2.614706236,1.524783826,1.08992241,0.04,214.9478446,4298.956893,859.7913785,0.005465281,0.109305616,0.021861123,0.546528081,10.93056162,2.186112325,-0.604169589,2.391562685,0.782124772,72.27461826,1445.492365,289.098473,0.00183766,0.036753203,0.007350641,0.183766013,3.675320262,0.735064053,-1.694091998,1.301640275,-0.307797637,0
